Customer ID,Cluster,SegmentName,Recency,Orders,Revenue,Frequency,Monetary
12747.0,0,Champions,5,16,5080.53,2.833213344056216,8.533367676328966
12748.0,0,Champions,1,144,22879.66,4.976733742420574,10.038047291231537
12749.0,0,Champions,35,4,2806.48,1.6094379124341003,7.940042562811623
12751.0,2,Potential Loyalists,80,1,268.27,0.6931471805599453,5.595714593686387
12755.0,0,Champions,1,10,5218.709999999999,2.3978952727983707,8.560197123777861
12758.0,0,Champions,95,5,7111.650000000001,1.791759469228055,8.869630167843134
12759.0,0,Champions,22,5,3489.3,1.791759469228055,8.15774297138752
12760.0,2,Potential Loyalists,91,1,347.8,0.6931471805599453,5.8544986920348245
12761.0,2,Potential Loyalists,93,2,782.95,1.0986122886681096,6.664345242806459
12763.0,2,Potential Loyalists,5,1,320.08,0.6931471805599453,5.771690313263376
12765.0,0,Champions,108,6,1404.58,1.9459101490553132,7.248205307972568
12766.0,0,Champions,2,3,3078.65,1.3862943611198906,8.032571233146882
12767.0,2,Potential Loyalists,11,1,949.82,0.6931471805599453,6.857324770182772
12768.0,2,Potential Loyalists,86,1,168.69000000000003,0.6931471805599453,5.133973242984735
12770.0,2,Potential Loyalists,92,1,1895.0,0.6931471805599453,7.547501682814967
12771.0,2,Potential Loyalists,121,1,282.3,0.6931471805599453,5.646506406836471
12773.0,1,At-Risk,200,1,124.25,0.6931471805599453,4.830311739964974
12774.0,1,At-Risk,171,1,98.7,0.6931471805599453,4.602165676967792
12775.0,2,Potential Loyalists,24,2,300.08,1.0986122886681096,5.707376010166331
12776.0,1,At-Risk,303,1,55.5,0.6931471805599453,4.034240638152395
12777.0,2,Potential Loyalists,93,1,519.45,0.6931471805599453,6.254693821961477
12778.0,2,Potential Loyalists,32,3,953.45,1.3862943611198906,6.861135258346911
12779.0,0,Champions,7,7,2740.91,2.0794415416798357,7.91641003682647
12780.0,1,At-Risk,234,1,337.4,0.6931471805599453,5.824228627732068
12782.0,0,Champions,10,6,2287.32,1.9459101490553132,7.7355732028600315
12784.0,2,Potential Loyalists,165,1,1230.33,0.6931471805599453,7.1158501649948285
12785.0,1,At-Risk,171,2,788.45,1.0986122886681096,6.6713365004678975
12786.0,1,At-Risk,245,1,728.5,0.6931471805599453,6.592359367962841
12787.0,2,Potential Loyalists,49,1,398.52,0.6931471805599453,5.990263826531463
12788.0,2,Potential Loyalists,99,4,444.9,1.6094379124341003,6.100094711633431
12789.0,1,At-Risk,148,2,181.5,1.0986122886681096,5.206750173022546
12790.0,2,Potential Loyalists,46,1,266.93,0.6931471805599453,5.5907257523639045
12791.0,0,Champions,9,6,863.51,1.9459101490553132,6.762162872436432
12792.0,1,At-Risk,170,1,426.47,0.6931471805599453,6.057884110475807
12793.0,2,Potential Loyalists,7,2,471.85,1.0986122886681096,6.158778213461521
12796.0,1,At-Risk,264,1,381.0,0.6931471805599453,5.945420608606575
12797.0,2,Potential Loyalists,1,2,552.08,1.0986122886681096,6.315502656520417
12798.0,2,Potential Loyalists,57,1,1533.8899999999999,0.6931471805599453,7.336213996215723
12799.0,1,At-Risk,165,1,219.35,0.6931471805599453,5.395217191287996
12800.0,2,Potential Loyalists,106,3,584.25,1.3862943611198906,6.3720391063710204
12801.0,2,Potential Loyalists,136,1,1071.82,0.6931471805599453,6.978045974597571
12802.0,0,Champions,78,6,1988.84,1.9459101490553132,7.595809512476073
12803.0,2,Potential Loyalists,29,1,1092.81,0.6931471805599453,6.997422293310083
12804.0,2,Potential Loyalists,101,2,327.02,1.0986122886681096,5.793074582134963
12805.0,0,Champions,17,4,1434.95,1.6094379124341003,7.269581930060472
12806.0,0,Champions,71,4,2878.96,1.6094379124341003,7.9655316841446515
12807.0,2,Potential Loyalists,19,1,330.35,0.6931471805599453,5.803175218534236
12808.0,2,Potential Loyalists,4,3,422.45,1.3862943611198906,6.048435443367608
12809.0,1,At-Risk,201,2,1266.63,1.0986122886681096,7.1449042943085646
12810.0,1,At-Risk,170,2,534.99,1.0986122886681096,6.284115504180345
12811.0,2,Potential Loyalists,14,2,519.05,1.0986122886681096,6.253924960799142
12813.0,2,Potential Loyalists,137,3,1687.8,1.3862943611198906,7.4317734965341105
12817.0,2,Potential Loyalists,35,2,524.94,1.0986122886681096,6.265187137790346
12819.0,2,Potential Loyalists,94,1,540.52,0.6931471805599453,6.294380000200352
12820.0,0,Champions,33,7,1747.18,2.0794415416798357,7.466330525742312
12821.0,1,At-Risk,247,1,128.07999999999998,0.6931471805599453,4.860432367183761
12823.0,0,Champions,30,13,4742.0,2.639057329615259,8.464425125877582
12825.0,2,Potential Loyalists,157,2,518.63,1.0986122886681096,6.253117019850299
12826.0,0,Champions,1,6,1481.03,1.9459101490553132,7.301168048566127
12829.0,1,At-Risk,186,1,92.30000000000001,0.6931471805599453,4.535820107853298
12831.0,2,Potential Loyalists,99,2,236.06,1.0986122886681096,5.468313273651354
12835.0,0,Champions,63,41,6043.31,3.7376696182833684,8.706872612613385
12836.0,0,Champions,25,11,3972.76,2.4849066497880004,8.287468028736473
12837.0,1,At-Risk,205,1,554.31,0.6931471805599453,6.3195265163692245
12838.0,0,Champions,9,9,2715.35,2.302585092994046,7.907044346355461
12839.0,0,Champions,3,13,4480.31,2.639057329615259,8.407670693379636
12840.0,2,Potential Loyalists,73,3,1315.2,1.3862943611198906,7.182504076022019
12841.0,0,Champions,5,17,3518.33,2.8903717578961645,8.166025909565922
12842.0,2,Potential Loyalists,40,2,799.0,1.0986122886681096,6.684611727667927
12843.0,0,Champions,18,22,4886.15,3.1354942159291497,8.494364590476216
12844.0,2,Potential Loyalists,78,2,322.64,1.0986122886681096,5.779631786939639
12846.0,1,At-Risk,318,1,15.58,0.6931471805599453,2.8081971497071487
12847.0,2,Potential Loyalists,23,1,765.36,0.6931471805599453,6.641652033227792
12848.0,1,At-Risk,311,1,208.0,0.6931471805599453,5.342334251964811
12849.0,0,Champions,17,4,2039.67,1.6094379124341003,7.621033464289034
12850.0,2,Potential Loyalists,81,1,330.0,0.6931471805599453,5.802118375377063
12851.0,2,Potential Loyalists,113,1,148.95,0.6931471805599453,5.010301905195018
12853.0,0,Champions,63,5,1950.4,1.791759469228055,7.576302342673849
12854.0,1,At-Risk,197,4,1669.52,1.6094379124341003,7.420890234188477
12855.0,2,Potential Loyalists,8,4,612.84,1.6094379124341003,6.41973430786941
12857.0,0,Champions,72,4,2581.6,1.6094379124341003,7.856551922412551
12858.0,2,Potential Loyalists,19,1,177.92,0.6931471805599453,5.186938778564647
12859.0,2,Potential Loyalists,94,1,575.1,0.6931471805599453,6.356281256738337
12860.0,1,At-Risk,329,1,55.47,0.6931471805599453,4.033709523684745
12861.0,1,At-Risk,255,1,68.25,0.6931471805599453,4.237723145067448
12862.0,2,Potential Loyalists,61,2,1008.3199999999999,1.0986122886681096,6.917032115762346
12863.0,0,Champions,15,5,2271.35,1.791759469228055,7.728569817272442
12864.0,1,At-Risk,144,1,152.45,0.6931471805599453,5.033374781065745
12865.0,2,Potential Loyalists,14,2,1755.24,1.0986122886681096,7.4709304391156675
12866.0,2,Potential Loyalists,110,2,668.23,1.0986122886681096,6.50612779775519
12867.0,0,Champions,33,6,3876.47,1.9459101490553132,8.262938158076857
12868.0,2,Potential Loyalists,9,3,640.0,1.3862943611198906,6.46302945692067
12869.0,1,At-Risk,317,1,337.66999999999996,0.6931471805599453,5.825026181941565
12870.0,2,Potential Loyalists,11,3,1676.95,1.3862943611198906,7.42532808920537
12871.0,2,Potential Loyalists,75,1,363.38,0.6931471805599453,5.8981972791375386
12872.0,0,Champions,1,11,3085.52,2.4849066497880004,8.03479952164448
12873.0,2,Potential Loyalists,33,2,1653.3,1.0986122886681096,7.411133237612971
12874.0,2,Potential Loyalists,21,2,948.42,1.0986122886681096,6.855851271831715
12875.0,2,Potential Loyalists,107,3,1013.76,1.3862943611198906,6.9224074103144515
12876.0,2,Potential Loyalists,30,2,1863.77,1.0986122886681096,7.5308930000760546
12877.0,0,Champions,37,8,1419.4,2.1972245773362196,7.258693801068933
12880.0,2,Potential Loyalists,17,2,640.13,1.0986122886681096,6.463232244470209
